date,name,std_error
2021-08-27,pct_covid_unw,0.006741
2021-08-28,pct_covid_unw,0.006472
2021-08-29,pct_covid_unw,0.006608
2021-08-30,pct_covid_unw,0.006888
2021-08-31,pct_covid_unw,0.004008
2021-09-01,pct_covid_unw,0.007073
2021-09-02,pct_covid_unw,0.003022
2021-09-03,pct_covid_unw,0.006185
2021-09-04,pct_covid_unw,0.007049
2021-09-05,pct_covid_unw,0.005592
2021-09-06,pct_covid_unw,0.005859
2021-09-07,pct_covid_unw,0.00505
2021-09-08,pct_covid_unw,0.007645
2021-09-09,pct_covid_unw,0.006243
2021-09-10,pct_covid_unw,0.007655
2021-09-11,pct_covid_unw,0.003492
2021-09-12,pct_covid_unw,0.004504
2021-09-13,pct_covid_unw,0.003136
2021-09-14,pct_covid_unw,0.005785
2021-09-15,pct_covid_unw,0.00505
2021-09-16,pct_covid_unw,0.007561
2021-09-17,pct_covid_unw,0.008065
2021-09-18,pct_covid_unw,0.006898
2021-09-19,pct_covid_unw,0.005555
2021-09-20,pct_covid_unw,0.00517
2021-09-21,pct_covid_unw,0.006261
2021-09-22,pct_covid_unw,0.00583
2021-09-23,pct_covid_unw,0.005888
2021-09-24,pct_covid_unw,0.0058
2021-09-25,pct_covid_unw,0.006168
2021-09-26,pct_covid_unw,0.007105
2021-09-27,pct_covid_unw,0.007565
2021-09-28,pct_covid_unw,0.004282
2021-09-29,pct_covid_unw,0.006861
2021-09-30,pct_covid_unw,0.00542
2021-10-01,pct_covid_unw,0.005651
2021-10-02,pct_covid_unw,0.003885
2021-10-03,pct_covid_unw,0.006462
2021-10-04,pct_covid_unw,0.005578
2021-10-05,pct_covid_unw,0.006382
2021-10-06,pct_covid_unw,0.005208
2021-10-07,pct_covid_unw,0.008759
2021-10-08,pct_covid_unw,0.003812
2021-10-09,pct_covid_unw,0.003741
2021-10-10,pct_covid_unw,0.004189
2021-10-11,pct_covid_unw,0.007233
2021-10-12,pct_covid_unw,0.004303
2021-10-13,pct_covid_unw,0.005407
2021-10-14,pct_covid_unw,0.006395
2021-10-15,pct_covid_unw,0.006655
2021-10-16,pct_covid_unw,0.004637
2021-10-17,pct_covid_unw,0.007289
2021-10-18,pct_covid_unw,0.005516
2021-10-19,pct_covid_unw,0.003879
2021-10-20,pct_covid_unw,0.004199
2021-10-21,pct_covid_unw,0.005579
2021-10-22,pct_covid_unw,0.00772
2021-10-23,pct_covid_unw,0.00727
2021-10-24,pct_covid_unw,0.004196
2021-10-25,pct_covid_unw,0.005474
2021-10-26,pct_covid_unw,0.005492
2021-10-27,pct_covid_unw,0.004485
2021-10-28,pct_covid_unw,0.00495
2021-10-29,pct_covid_unw,0.005168
2021-10-30,pct_covid_unw,0.007198
2021-10-31,pct_covid_unw,0.006841
2021-11-01,pct_covid_unw,0.004261
2021-11-02,pct_covid_unw,0.007387
2021-11-03,pct_covid_unw,0.004842
2021-11-04,pct_covid_unw,0.005447
2021-11-05,pct_covid_unw,0.006589
2021-11-06,pct_covid_unw,0.004303
2021-11-07,pct_covid_unw,0.005529
2021-11-08,pct_covid_unw,0.006352
2021-11-09,pct_covid_unw,0.006247
2021-11-10,pct_covid_unw,0.00395
2021-11-11,pct_covid_unw,0.004629
2021-11-12,pct_covid_unw,0.006966
2021-11-13,pct_covid_unw,0.005682
2021-11-14,pct_covid_unw,0.003875
2021-11-15,pct_covid_unw,0.006084
2021-11-16,pct_covid_unw,0.005988
2021-11-17,pct_covid_unw,0.006082
2021-11-18,pct_covid_unw,0.00546
2021-11-19,pct_covid_unw,0.004413
2021-11-20,pct_covid_unw,0.005305
2021-11-21,pct_covid_unw,0.003391
2021-11-22,pct_covid_unw,0.005529
2021-11-23,pct_covid_unw,0.004608
2021-11-24,pct_covid_unw,0.006881
2021-11-25,pct_covid_unw,0.007121
2021-11-26,pct_covid_unw,0.005583
2021-11-27,pct_covid_unw,0.005683
2021-11-28,pct_covid_unw,0.00517
2021-11-29,pct_covid_unw,0.003888
2021-11-30,pct_covid_unw,0.00572
2021-12-01,pct_covid_unw,0.00575
2021-12-02,pct_covid_unw,0.005178
2021-12-03,pct_covid_unw,0.004061
2021-12-04,pct_covid_unw,0.006003
2021-12-05,pct_covid_unw,0.007862
2021-12-06,pct_covid_unw,0.006033
2021-12-07,pct_covid_unw,0.007137
2021-12-08,pct_covid_unw,0.00603
2021-12-09,pct_covid_unw,0.013307
2021-12-10,pct_covid_unw,0.004405
2021-12-11,pct_covid_unw,0.005945
2021-12-12,pct_covid_unw,0.006413
2021-12-13,pct_covid_unw,0.004566
2021-12-14,pct_covid_unw,0.006389
2021-12-15,pct_covid_unw,0.005981
2021-12-16,pct_covid_unw,0.00572
2021-12-17,pct_covid_unw,0.00751
2021-12-18,pct_covid_unw,0.006299
2021-12-19,pct_covid_unw,0.007575
2021-12-20,pct_covid_unw,0.003304
2021-12-21,pct_covid_unw,0.007689
2021-12-22,pct_covid_unw,0.007871
2021-12-23,pct_covid_unw,0.008405
2021-12-24,pct_covid_unw,0.006911
2021-12-25,pct_covid_unw,0.008405
2021-12-26,pct_covid_unw,0.006601
2021-12-27,pct_covid_unw,0.006375
2021-12-28,pct_covid_unw,0.007291
2021-12-29,pct_covid_unw,0.006669
2021-12-30,pct_covid_unw,0.00643
2021-12-31,pct_covid_unw,0.008312
2022-01-01,pct_covid_unw,0.008184
2022-01-02,pct_covid_unw,0.008078
2022-01-03,pct_covid_unw,0.007839
2022-01-04,pct_covid_unw,0.008259
2022-01-05,pct_covid_unw,0.008468
2022-01-06,pct_covid_unw,0.008619
2022-01-07,pct_covid_unw,0.007981
2022-01-08,pct_covid_unw,0.00686
2022-01-09,pct_covid_unw,0.007285
2022-01-10,pct_covid_unw,0.007728
2022-01-11,pct_covid_unw,0.008435
2022-01-12,pct_covid_unw,0.009473
2022-01-13,pct_covid_unw,0.011219
2022-01-14,pct_covid_unw,0.006559
2022-01-15,pct_covid_unw,0.005209
2022-01-16,pct_covid_unw,0.008962
2022-01-17,pct_covid_unw,0.009121
2022-01-18,pct_covid_unw,0.007364
2022-01-19,pct_covid_unw,0.008149
2022-01-20,pct_covid_unw,0.008389
2022-01-21,pct_covid_unw,0.009496
2022-01-22,pct_covid_unw,0.007867
2022-01-23,pct_covid_unw,0.008148
2022-01-24,pct_covid_unw,0.008848
2022-01-25,pct_covid_unw,0.006679
2022-01-26,pct_covid_unw,0.008739
2022-01-27,pct_covid_unw,0.008091
2022-01-28,pct_covid_unw,0.011267
2022-01-29,pct_covid_unw,0.009473
2022-01-30,pct_covid_unw,0.008019
2022-01-31,pct_covid_unw,0.01066
2022-02-01,pct_covid_unw,0.010584
2022-02-02,pct_covid_unw,0.009444
2022-02-03,pct_covid_unw,0.006998
2022-02-04,pct_covid_unw,0.006002
2022-02-05,pct_covid_unw,0.009316
2022-02-06,pct_covid_unw,0.008498
2022-02-07,pct_covid_unw,0.009963
2022-02-08,pct_covid_unw,0.009473
2022-02-09,pct_covid_unw,0.010416
2022-02-10,pct_covid_unw,0.011225
2022-02-11,pct_covid_unw,0.01118
2022-02-12,pct_covid_unw,0.009806
2022-02-13,pct_covid_unw,0.008298
2022-02-14,pct_covid_unw,0.009887
2022-02-15,pct_covid_unw,0.010272
2022-02-16,pct_covid_unw,0.011721
2022-02-17,pct_covid_unw,0.010276
2022-02-18,pct_covid_unw,0.010503
2022-02-19,pct_covid_unw,0.011041
2022-02-20,pct_covid_unw,0.010119
2022-02-21,pct_covid_unw,0.00583
2022-02-22,pct_covid_unw,0.01223
2022-02-23,pct_covid_unw,0.009476
2022-02-24,pct_covid_unw,0.01131
2022-02-25,pct_covid_unw,0.012036
2022-02-26,pct_covid_unw,0.005952
2022-02-27,pct_covid_unw,0.011161
2022-02-28,pct_covid_unw,0.010982
2022-03-01,pct_covid_unw,0.01251
2022-03-02,pct_covid_unw,0.013206
2022-03-03,pct_covid_unw,0.011741
2022-03-04,pct_covid_unw,0.010948
2022-03-05,pct_covid_unw,0.011719
2022-03-06,pct_covid_unw,0.012169
2022-03-07,pct_covid_unw,0.010465
2022-03-08,pct_covid_unw,0.011725
2022-03-09,pct_covid_unw,0.011184
2022-03-10,pct_covid_unw,0.010837
2022-03-11,pct_covid_unw,0.010214
2022-03-12,pct_covid_unw,0.011872
2022-03-13,pct_covid_unw,0.013398
2022-03-14,pct_covid_unw,0.011756
2022-03-15,pct_covid_unw,0.010503
2022-03-16,pct_covid_unw,0.013506
2022-03-17,pct_covid_unw,0.013428
2022-03-18,pct_covid_unw,0.011294
2022-03-19,pct_covid_unw,0.012407
2022-03-20,pct_covid_unw,0.012729
2022-03-21,pct_covid_unw,0.013652
2022-03-22,pct_covid_unw,0.011068
2022-03-23,pct_covid_unw,0.011568
2022-03-24,pct_covid_unw,0.009718
2022-03-25,pct_covid_unw,0.009598
2022-03-26,pct_covid_unw,0.011044
2022-03-27,pct_covid_unw,0.01322
2022-03-28,pct_covid_unw,0.0115
2022-03-29,pct_covid_unw,0.011813
2022-03-30,pct_covid_unw,0.014241
2022-03-31,pct_covid_unw,0.012605
2022-04-01,pct_covid_unw,0.009841
2022-04-02,pct_covid_unw,0.012029
2022-04-03,pct_covid_unw,0.012416
2022-04-04,pct_covid_unw,0.012353
2022-04-05,pct_covid_unw,0.012585
2022-04-06,pct_covid_unw,0.013506
2022-04-07,pct_covid_unw,0.01081
2022-04-08,pct_covid_unw,0.013531
2022-04-09,pct_covid_unw,0.012937
2022-04-10,pct_covid_unw,0.01252
2022-04-11,pct_covid_unw,0.010391
2022-04-12,pct_covid_unw,0.010687
2022-04-13,pct_covid_unw,0.012073
2022-04-14,pct_covid_unw,0.012105
2021-06-09,pct_flu_unw,0.006899
2021-06-10,pct_flu_unw,0.005025
2021-06-11,pct_flu_unw,0.003761
2021-06-12,pct_flu_unw,0.004637
2021-06-13,pct_flu_unw,0.004762
2021-06-14,pct_flu_unw,0.003433
2021-06-15,pct_flu_unw,0.004413
2021-06-16,pct_flu_unw,0.0049
2021-06-17,pct_flu_unw,0.003044
2021-06-18,pct_flu_unw,0.007325
2021-06-19,pct_flu_unw,0.003578
2021-06-20,pct_flu_unw,0.005354
2021-06-21,pct_flu_unw,0.006872
2021-06-22,pct_flu_unw,0.00473
2021-06-23,pct_flu_unw,0.004962
2021-06-24,pct_flu_unw,0
2021-06-25,pct_flu_unw,0.007386
2021-06-26,pct_flu_unw,0.004945
2021-06-27,pct_flu_unw,0
2021-06-28,pct_flu_unw,0.002328
2021-06-29,pct_flu_unw,0.002959
2021-06-30,pct_flu_unw,0.004014
2021-07-01,pct_flu_unw,0
2021-07-02,pct_flu_unw,0.003828
2021-07-03,pct_flu_unw,0.003932
2021-07-04,pct_flu_unw,0.003015
2021-07-05,pct_flu_unw,0.004348
2021-07-06,pct_flu_unw,0.004283
2021-07-07,pct_flu_unw,0.003627
2021-07-08,pct_flu_unw,0
2021-07-09,pct_flu_unw,0.002312
2021-07-10,pct_flu_unw,0.004598
2021-07-11,pct_flu_unw,0.003488
2021-07-12,pct_flu_unw,0
2021-07-13,pct_flu_unw,0.002245
2021-07-14,pct_flu_unw,0.004202
2021-07-15,pct_flu_unw,0.003923
2021-07-16,pct_flu_unw,0.005111
2021-07-17,pct_flu_unw,0.003713
2021-07-18,pct_flu_unw,0.003274
2021-07-19,pct_flu_unw,0
2021-07-20,pct_flu_unw,0.00396
2021-07-21,pct_flu_unw,0.003328
2021-07-22,pct_flu_unw,0.004107
2021-07-23,pct_flu_unw,0.004822
2021-07-24,pct_flu_unw,0.00351
2021-07-25,pct_flu_unw,0.002064
2021-07-26,pct_flu_unw,0.002741
2021-07-27,pct_flu_unw,0.004578
2021-07-28,pct_flu_unw,0.004788
2021-07-29,pct_flu_unw,0.002451
2021-07-30,pct_flu_unw,0.003905
2021-07-31,pct_flu_unw,0.004596
2021-08-01,pct_flu_unw,0.002002
2021-08-02,pct_flu_unw,0.003731
2021-08-03,pct_flu_unw,0.003724
2021-08-04,pct_flu_unw,0.005112
2021-08-05,pct_flu_unw,0.003315
2021-08-06,pct_flu_unw,0.002996
2021-08-07,pct_flu_unw,0.002977
2021-08-08,pct_flu_unw,0.003604
2021-08-09,pct_flu_unw,0.00324
2021-08-10,pct_flu_unw,0.004494
2021-08-11,pct_flu_unw,0.006334
2021-08-12,pct_flu_unw,0.00495
2021-08-13,pct_flu_unw,0.00421
2021-08-14,pct_flu_unw,0.004841
2021-08-15,pct_flu_unw,0.002806
2021-08-16,pct_flu_unw,0.004653
2021-08-17,pct_flu_unw,0.003413
2021-08-18,pct_flu_unw,0.00572
2021-08-19,pct_flu_unw,0.004868
2021-08-20,pct_flu_unw,0.004604
2021-08-21,pct_flu_unw,0.002014
2021-08-22,pct_flu_unw,0.007145
2021-08-23,pct_flu_unw,0.00486
2021-08-24,pct_flu_unw,0.005737
2021-08-25,pct_flu_unw,0.004879
2021-08-26,pct_flu_unw,0.005408
2021-08-27,pct_flu_unw,0.006741
2021-08-28,pct_flu_unw,0.006856
2021-08-29,pct_flu_unw,0.007
2021-08-30,pct_flu_unw,0.006542
2021-08-31,pct_flu_unw,0.005286
2021-09-01,pct_flu_unw,0.006718
2021-09-02,pct_flu_unw,0.005211
2021-09-03,pct_flu_unw,0.006672
2021-09-04,pct_flu_unw,0.007049
2021-09-05,pct_flu_unw,0.005111
2021-09-06,pct_flu_unw,0.005859
2021-09-07,pct_flu_unw,0.005449
2021-09-08,pct_flu_unw,0.007645
2021-09-09,pct_flu_unw,0.005846
2021-09-10,pct_flu_unw,0.008019
2021-09-11,pct_flu_unw,0.004271
2021-09-12,pct_flu_unw,0.004504
2021-09-13,pct_flu_unw,0.003836
2021-09-14,pct_flu_unw,0.006329
2021-09-15,pct_flu_unw,0.005639
2021-09-16,pct_flu_unw,0.007083
2021-09-17,pct_flu_unw,0.008065
2021-09-18,pct_flu_unw,0.005846
2021-09-19,pct_flu_unw,0.006078
2021-09-20,pct_flu_unw,0.004629
2021-09-21,pct_flu_unw,0.006686
2021-09-22,pct_flu_unw,0.00583
2021-09-23,pct_flu_unw,0.005888
2021-09-24,pct_flu_unw,0.006345
2021-09-25,pct_flu_unw,0.005525
2021-09-26,pct_flu_unw,0.006655
2021-09-27,pct_flu_unw,0.007141
2021-09-28,pct_flu_unw,0.004282
2021-09-29,pct_flu_unw,0.005618
2021-09-30,pct_flu_unw,0.00662
2021-10-01,pct_flu_unw,0.005651
2021-10-02,pct_flu_unw,0.003885
2021-10-03,pct_flu_unw,0.006462
2021-10-04,pct_flu_unw,0.007178
2021-10-05,pct_flu_unw,0.006382
2021-10-06,pct_flu_unw,0.006362
2021-10-07,pct_flu_unw,0.009078
2021-10-08,pct_flu_unw,0.003812
2021-10-09,pct_flu_unw,0.002649
2021-10-10,pct_flu_unw,0.004831
2021-10-11,pct_flu_unw,0.007233
2021-10-12,pct_flu_unw,0.004303
2021-10-13,pct_flu_unw,0.006815
2021-10-14,pct_flu_unw,0.006395
2021-10-15,pct_flu_unw,0.006169
2021-10-16,pct_flu_unw,0.005347
2021-10-17,pct_flu_unw,0.007674
2021-10-18,pct_flu_unw,0.005516
2021-10-19,pct_flu_unw,0.003879
2021-10-20,pct_flu_unw,0.003433
2021-10-21,pct_flu_unw,0.005579
2021-10-22,pct_flu_unw,0.007289
2021-10-23,pct_flu_unw,0.00727
2021-10-24,pct_flu_unw,0.004196
2021-10-25,pct_flu_unw,0.00646
2021-10-26,pct_flu_unw,0.005819
2021-10-27,pct_flu_unw,0.004485
2021-10-28,pct_flu_unw,0.00495
2021-10-29,pct_flu_unw,0.005168
2021-10-30,pct_flu_unw,0.007198
2021-10-31,pct_flu_unw,0.006254
2021-11-01,pct_flu_unw,0.004914
2021-11-02,pct_flu_unw,0.007738
2021-11-03,pct_flu_unw,0.005407
2021-11-04,pct_flu_unw,0.00423
2021-11-05,pct_flu_unw,0.006589
2021-11-06,pct_flu_unw,0.004303
2021-11-07,pct_flu_unw,0.005965
2021-11-08,pct_flu_unw,0.005888
2021-11-09,pct_flu_unw,0.007439
2021-11-10,pct_flu_unw,0.005571
2021-11-11,pct_flu_unw,0.004629
2021-11-12,pct_flu_unw,0.007379
2021-11-13,pct_flu_unw,0.006216
2021-11-14,pct_flu_unw,0.003875
2021-11-15,pct_flu_unw,0.006084
2021-11-16,pct_flu_unw,0.005988
2021-11-17,pct_flu_unw,0.006082
2021-11-18,pct_flu_unw,0.006444
2021-11-19,pct_flu_unw,0.005089
2021-11-20,pct_flu_unw,0.005305
2021-11-21,pct_flu_unw,0.004149
2021-11-22,pct_flu_unw,0.005529
2021-11-23,pct_flu_unw,0.004608
2021-11-24,pct_flu_unw,0.006881
2021-11-25,pct_flu_unw,0.007121
2021-11-26,pct_flu_unw,0.006108
2021-11-27,pct_flu_unw,0.005683
2021-11-28,pct_flu_unw,0.00517
2021-11-29,pct_flu_unw,0.005479
2021-11-30,pct_flu_unw,0.006108
2021-12-01,pct_flu_unw,0.00575
2021-12-02,pct_flu_unw,0.005178
2021-12-03,pct_flu_unw,0.004684
2021-12-04,pct_flu_unw,0.006003
2021-12-05,pct_flu_unw,0.008276
2021-12-06,pct_flu_unw,0.006033
2021-12-07,pct_flu_unw,0.007477
2021-12-08,pct_flu_unw,0.007048
2021-12-09,pct_flu_unw,0.013307
2021-12-10,pct_flu_unw,0.003819
2021-12-11,pct_flu_unw,0.006848
2021-12-12,pct_flu_unw,0.006794
2021-12-13,pct_flu_unw,0.004566
2021-12-14,pct_flu_unw,0.00603
2021-12-15,pct_flu_unw,0.005981
2021-12-16,pct_flu_unw,0.006108
2021-12-17,pct_flu_unw,0.007133
2021-12-18,pct_flu_unw,0.006673
2021-12-19,pct_flu_unw,0.006573
2021-12-20,pct_flu_unw,0.003304
2021-12-21,pct_flu_unw,0.007933
2021-12-22,pct_flu_unw,0.008481
2021-12-23,pct_flu_unw,0.008405
2021-12-24,pct_flu_unw,0.007559
2021-12-25,pct_flu_unw,0.008405
2021-12-26,pct_flu_unw,0.006915
2021-12-27,pct_flu_unw,0.006679
2021-12-28,pct_flu_unw,0.007858
2021-12-29,pct_flu_unw,0.006414
2021-12-30,pct_flu_unw,0.00677
2021-12-31,pct_flu_unw,0.008559
2022-01-01,pct_flu_unw,0.00948
2022-01-02,pct_flu_unw,0.008317
2022-01-03,pct_flu_unw,0.008247
2022-01-04,pct_flu_unw,0.008259
2022-01-05,pct_flu_unw,0.008884
2022-01-06,pct_flu_unw,0.008619
2022-01-07,pct_flu_unw,0.008218
2022-01-08,pct_flu_unw,0.00686
2022-01-09,pct_flu_unw,0.007516
2022-01-10,pct_flu_unw,0.007991
2022-01-11,pct_flu_unw,0.008849
2022-01-12,pct_flu_unw,0.009753
2022-01-13,pct_flu_unw,0.011875
2022-01-14,pct_flu_unw,0.006821
2022-01-15,pct_flu_unw,0.005697
2022-01-16,pct_flu_unw,0.008765
2022-01-17,pct_flu_unw,0.009121
2022-01-18,pct_flu_unw,0.007364
2022-01-19,pct_flu_unw,0.009439
2022-01-20,pct_flu_unw,0.008113
2022-01-21,pct_flu_unw,0.010046
2022-01-22,pct_flu_unw,0.008531
2022-01-23,pct_flu_unw,0.008534
2022-01-24,pct_flu_unw,0.008257
2022-01-25,pct_flu_unw,0.006679
2022-01-26,pct_flu_unw,0.009034
2022-01-27,pct_flu_unw,0.009208
2022-01-28,pct_flu_unw,0.011543
2022-01-29,pct_flu_unw,0.009473
2022-01-30,pct_flu_unw,0.008365
2022-01-31,pct_flu_unw,0.010953
2022-02-01,pct_flu_unw,0.010844
2022-02-02,pct_flu_unw,0.009762
2022-02-03,pct_flu_unw,0.008057
2022-02-04,pct_flu_unw,0.006566
2022-02-05,pct_flu_unw,0.00961
2022-02-06,pct_flu_unw,0.008498
2022-02-07,pct_flu_unw,0.009963
2022-02-08,pct_flu_unw,0.009753
2022-02-09,pct_flu_unw,0.010136
2022-02-10,pct_flu_unw,0.011741
2022-02-11,pct_flu_unw,0.011721
2022-02-12,pct_flu_unw,0.009435
2022-02-13,pct_flu_unw,0.008691
2022-02-14,pct_flu_unw,0.009887
2022-02-15,pct_flu_unw,0.010272
2022-02-16,pct_flu_unw,0.012233
2022-02-17,pct_flu_unw,0.011426
2022-02-18,pct_flu_unw,0.010503
2022-02-19,pct_flu_unw,0.011978
2022-02-20,pct_flu_unw,0.00979
2022-02-21,pct_flu_unw,0.006378
2022-02-22,pct_flu_unw,0.01223
2022-02-23,pct_flu_unw,0.009774
2022-02-24,pct_flu_unw,0.011574
2022-02-25,pct_flu_unw,0.013119
2022-02-26,pct_flu_unw,0.006645
2022-02-27,pct_flu_unw,0.010772
2022-02-28,pct_flu_unw,0.011267
2022-03-01,pct_flu_unw,0.01275
2022-03-02,pct_flu_unw,0.013495
2022-03-03,pct_flu_unw,0.011741
2022-03-04,pct_flu_unw,0.010948
2022-03-05,pct_flu_unw,0.011719
2022-03-06,pct_flu_unw,0.012403
2022-03-07,pct_flu_unw,0.010698
2022-03-08,pct_flu_unw,0.012262
2022-03-09,pct_flu_unw,0.011184
2022-03-10,pct_flu_unw,0.010837
2022-03-11,pct_flu_unw,0.010614
2022-03-12,pct_flu_unw,0.012476
2022-03-13,pct_flu_unw,0.013976
2022-03-14,pct_flu_unw,0.011756
2022-03-15,pct_flu_unw,0.011149
2022-03-16,pct_flu_unw,0.013753
2022-03-17,pct_flu_unw,0.013428
2022-03-18,pct_flu_unw,0.012233
2022-03-19,pct_flu_unw,0.013245
2022-03-20,pct_flu_unw,0.013009
2022-03-21,pct_flu_unw,0.014482
2022-03-22,pct_flu_unw,0.011355
2022-03-23,pct_flu_unw,0.011393
2022-03-24,pct_flu_unw,0.010162
2022-03-25,pct_flu_unw,0.009748
2022-03-26,pct_flu_unw,0.011044
2022-03-27,pct_flu_unw,0.01363
2022-03-28,pct_flu_unw,0.011732
2022-03-29,pct_flu_unw,0.012228
2022-03-30,pct_flu_unw,0.014418
2022-03-31,pct_flu_unw,0.012819
2022-04-01,pct_flu_unw,0.009841
2022-04-02,pct_flu_unw,0.012029
2022-04-03,pct_flu_unw,0.01285
2022-04-04,pct_flu_unw,0.01259
2022-04-05,pct_flu_unw,0.012585
2022-04-06,pct_flu_unw,0.013506
2022-04-07,pct_flu_unw,0.01081
2022-04-08,pct_flu_unw,0.013729
2022-04-09,pct_flu_unw,0.012937
2022-04-10,pct_flu_unw,0.012262
2022-04-11,pct_flu_unw,0.010635
2022-04-12,pct_flu_unw,0.010382
2022-04-13,pct_flu_unw,0.012327
2022-04-14,pct_flu_unw,0.012386
2021-06-09,percent_cli_unw,NA
2021-06-10,percent_cli_unw,NA
2021-06-11,percent_cli_unw,NA
2021-06-12,percent_cli_unw,NA
2021-06-13,percent_cli_unw,NA
2021-06-14,percent_cli_unw,NA
2021-06-15,percent_cli_unw,NA
2021-06-16,percent_cli_unw,NA
2021-06-17,percent_cli_unw,NA
2021-06-18,percent_cli_unw,NA
2021-06-19,percent_cli_unw,NA
2021-06-20,percent_cli_unw,NA
2021-06-21,percent_cli_unw,NA
2021-06-22,percent_cli_unw,NA
2021-06-23,percent_cli_unw,NA
2021-06-24,percent_cli_unw,NA
2021-06-25,percent_cli_unw,NA
2021-06-26,percent_cli_unw,NA
2021-06-27,percent_cli_unw,NA
2021-06-28,percent_cli_unw,NA
2021-06-29,percent_cli_unw,NA
2021-06-30,percent_cli_unw,NA
2021-07-01,percent_cli_unw,NA
2021-07-02,percent_cli_unw,NA
2021-07-03,percent_cli_unw,NA
2021-07-04,percent_cli_unw,NA
2021-07-05,percent_cli_unw,NA
2021-07-06,percent_cli_unw,NA
2021-07-07,percent_cli_unw,NA
2021-07-08,percent_cli_unw,NA
2021-07-09,percent_cli_unw,NA
2021-07-10,percent_cli_unw,NA
2021-07-11,percent_cli_unw,NA
2021-07-12,percent_cli_unw,NA
2021-07-13,percent_cli_unw,NA
2021-07-14,percent_cli_unw,NA
2021-07-15,percent_cli_unw,NA
2021-07-16,percent_cli_unw,NA
2021-07-17,percent_cli_unw,NA
2021-07-18,percent_cli_unw,NA
2021-07-19,percent_cli_unw,NA
2021-07-20,percent_cli_unw,NA
2021-07-21,percent_cli_unw,NA
2021-07-22,percent_cli_unw,NA
2021-07-23,percent_cli_unw,NA
2021-07-24,percent_cli_unw,NA
2021-07-25,percent_cli_unw,NA
2021-07-26,percent_cli_unw,NA
2021-07-27,percent_cli_unw,NA
2021-07-28,percent_cli_unw,NA
2021-07-29,percent_cli_unw,NA
2021-07-30,percent_cli_unw,NA
2021-07-31,percent_cli_unw,NA
