date,name,sample_size
2021-06-18,pct_flu,271
2021-06-19,pct_flu,279
2021-06-20,pct_flu,322
2021-06-21,pct_flu,289
2021-06-22,pct_flu,298
2021-06-23,pct_flu,284
2021-06-24,pct_flu,237
2021-06-25,pct_flu,233
2021-06-26,pct_flu,285
2021-06-27,pct_flu,405
2021-06-28,pct_flu,429
2021-06-29,pct_flu,477
2021-06-30,pct_flu,430
2021-07-01,pct_flu,464
2021-07-02,pct_flu,451
2021-07-03,pct_flu,439
2021-07-04,pct_flu,468
2021-07-05,pct_flu,458
2021-07-06,pct_flu,465
2021-07-07,pct_flu,476
2021-07-08,pct_flu,487
2021-07-09,pct_flu,432
2021-07-10,pct_flu,433
2021-07-11,pct_flu,495
2021-07-12,pct_flu,484
2021-07-13,pct_flu,445
2021-07-14,pct_flu,474
2021-07-15,pct_flu,440
2021-07-16,pct_flu,435
2021-07-17,pct_flu,465
2021-07-18,pct_flu,431
2021-07-19,pct_flu,477
2021-07-20,pct_flu,503
2021-07-21,pct_flu,519
2021-07-22,pct_flu,485
2021-07-23,pct_flu,505
2021-07-24,pct_flu,492
2021-07-25,pct_flu,484
2021-07-26,pct_flu,515
2021-07-27,pct_flu,532
2021-07-28,pct_flu,549
2021-07-29,pct_flu,576
2021-07-30,pct_flu,442
2021-07-31,pct_flu,484
2021-08-01,pct_flu,499
2021-08-02,pct_flu,534
2021-08-03,pct_flu,535
2021-08-04,pct_flu,514
2021-08-05,pct_flu,521
2021-08-06,pct_flu,471
2021-08-07,pct_flu,474
2021-08-08,pct_flu,553
2021-08-09,pct_flu,533
2021-08-10,pct_flu,542
2021-08-11,pct_flu,518
2021-08-12,pct_flu,531
2021-08-13,pct_flu,473
2021-08-14,pct_flu,543
2021-08-15,pct_flu,503
2021-08-16,pct_flu,478
2021-08-17,pct_flu,506
2021-08-18,pct_flu,459
2021-08-19,pct_flu,540
2021-08-20,pct_flu,529
2021-08-21,pct_flu,496
2021-08-22,pct_flu,498
2021-08-23,pct_flu,501
2021-08-24,pct_flu,489
2021-08-25,pct_flu,499
2021-08-26,pct_flu,519
2021-08-27,pct_flu,464
2021-08-28,pct_flu,433
2021-08-29,pct_flu,424
2021-08-30,pct_flu,454
2021-08-31,pct_flu,497
2021-09-01,pct_flu,442
2021-09-02,pct_flu,467
2021-09-03,pct_flu,393
2021-09-04,pct_flu,421
2021-09-05,pct_flu,435
2021-09-06,pct_flu,448
2021-09-07,pct_flu,482
2021-09-08,pct_flu,447
2021-09-09,pct_flu,449
2021-09-10,pct_flu,408
2021-09-11,pct_flu,404
2021-09-12,pct_flu,442
2021-09-13,pct_flu,450
2021-09-14,pct_flu,384
2021-09-15,pct_flu,394
2021-09-16,pct_flu,370
2021-09-17,pct_flu,387
2021-09-18,pct_flu,380
2021-09-19,pct_flu,400
2021-09-20,pct_flu,430
2021-09-21,pct_flu,419
2021-09-22,pct_flu,381
2021-09-23,pct_flu,413
2021-09-24,pct_flu,383
2021-09-25,pct_flu,360
2021-09-26,pct_flu,394
2021-09-27,pct_flu,392
2021-09-28,pct_flu,403
2021-09-29,pct_flu,354
2021-09-30,pct_flu,367
2021-10-01,pct_flu,305
2021-10-02,pct_flu,363
2021-10-03,pct_flu,376
2021-10-04,pct_flu,309
2021-10-05,pct_flu,411
2021-10-06,pct_flu,382
2021-10-07,pct_flu,405
2021-10-08,pct_flu,370
2021-10-09,pct_flu,377
2021-10-10,pct_flu,412
2021-10-11,pct_flu,387
2021-10-12,pct_flu,401
2021-10-13,pct_flu,411
2021-10-14,pct_flu,380
2021-10-15,pct_flu,394
2021-10-16,pct_flu,372
2021-10-17,pct_flu,407
2021-10-18,pct_flu,441
2021-10-19,pct_flu,445
2021-10-20,pct_flu,411
2021-10-21,pct_flu,436
2021-10-22,pct_flu,384
2021-10-23,pct_flu,385
2021-10-24,pct_flu,336
2021-10-25,pct_flu,406
2021-10-26,pct_flu,511
2021-10-27,pct_flu,496
2021-10-28,pct_flu,402
2021-10-29,pct_flu,385
2021-10-30,pct_flu,364
2021-10-31,pct_flu,355
2021-11-01,pct_flu,405
2021-11-02,pct_flu,423
2021-11-03,pct_flu,411
2021-11-04,pct_flu,408
2021-11-05,pct_flu,398
2021-11-06,pct_flu,401
2021-11-07,pct_flu,440
2021-11-08,pct_flu,413
2021-11-09,pct_flu,420
2021-11-10,pct_flu,357
2021-11-11,pct_flu,430
2021-11-12,pct_flu,402
2021-11-13,pct_flu,391
2021-11-14,pct_flu,364
2021-11-15,pct_flu,365
2021-11-16,pct_flu,406
2021-11-17,pct_flu,461
2021-11-18,pct_flu,407
2021-11-19,pct_flu,391
2021-11-20,pct_flu,419
2021-11-21,pct_flu,416
2021-11-22,pct_flu,440
2021-11-23,pct_flu,432
2021-11-24,pct_flu,407
2021-11-25,pct_flu,439
2021-11-26,pct_flu,398
2021-11-27,pct_flu,428
2021-11-28,pct_flu,430
2021-11-29,pct_flu,444
2021-11-30,pct_flu,459
2021-12-01,pct_flu,423
2021-12-02,pct_flu,470
2021-12-03,pct_flu,425
2021-12-04,pct_flu,405
2021-12-05,pct_flu,377
2021-12-06,pct_flu,403
2021-12-07,pct_flu,438
2021-12-08,pct_flu,465
2021-12-09,pct_flu,181
2021-12-10,pct_flu,452
2021-12-11,pct_flu,409
2021-12-12,pct_flu,437
2021-12-13,pct_flu,436
2021-12-14,pct_flu,465
2021-12-15,pct_flu,497
2021-12-16,pct_flu,459
2021-12-17,pct_flu,416
2021-12-18,pct_flu,445
2021-12-19,pct_flu,262
2021-12-20,pct_flu,427
2021-12-21,pct_flu,496
2021-12-22,pct_flu,434
2021-12-23,pct_flu,389
2021-12-24,pct_flu,321
2021-12-25,pct_flu,406
2021-12-26,pct_flu,474
2021-12-27,pct_flu,491
2021-12-28,pct_flu,469
2021-12-29,pct_flu,534
2021-12-30,pct_flu,462
2021-12-31,pct_flu,473
2022-01-01,pct_flu,450
2022-01-02,pct_flu,487
2022-01-03,pct_flu,532
2022-01-04,pct_flu,518
2022-01-05,pct_flu,505
2022-01-06,pct_flu,483
2022-01-07,pct_flu,493
2022-01-08,pct_flu,519
2022-01-09,pct_flu,524
2022-01-10,pct_flu,477
2022-01-11,pct_flu,507
2022-01-12,pct_flu,414
2022-01-13,pct_flu,248
2022-01-14,pct_flu,522
2022-01-15,pct_flu,602
2022-01-16,pct_flu,512
2022-01-17,pct_flu,480
2022-01-18,pct_flu,483
2022-01-19,pct_flu,452
2022-01-20,pct_flu,454
2022-01-21,pct_flu,413
2022-01-22,pct_flu,416
2022-01-23,pct_flu,383
2022-01-24,pct_flu,430
2022-01-25,pct_flu,491
2022-01-26,pct_flu,421
2022-01-27,pct_flu,439
2022-01-28,pct_flu,377
2022-01-29,pct_flu,414
2022-01-30,pct_flu,408
2022-01-31,pct_flu,378
2022-02-01,pct_flu,402
2022-02-02,pct_flu,389
2022-02-03,pct_flu,347
2022-02-04,pct_flu,370
2022-02-05,pct_flu,408
2022-02-06,pct_flu,367
2022-02-07,pct_flu,381
2022-02-08,pct_flu,414
2022-02-09,pct_flu,398
2022-02-10,pct_flu,388
2022-02-11,pct_flu,380
2022-02-12,pct_flu,361
2022-02-13,pct_flu,376
2022-02-14,pct_flu,358
2022-02-15,pct_flu,425
2022-02-16,pct_flu,380
2022-02-17,pct_flu,381
2022-02-18,pct_flu,361
2022-02-19,pct_flu,354
2022-02-20,pct_flu,375
2022-02-21,pct_flu,381
2022-02-22,pct_flu,388
2022-02-23,pct_flu,401
2022-02-24,pct_flu,385
2022-02-25,pct_flu,314
2022-02-26,pct_flu,334
2022-02-27,pct_flu,328
2022-02-28,pct_flu,377
2022-03-01,pct_flu,379
2022-03-02,pct_flu,336
2022-03-03,pct_flu,352
2022-03-04,pct_flu,346
2022-03-05,pct_flu,343
2022-03-06,pct_flu,390
2022-03-07,pct_flu,427
2022-03-08,pct_flu,371
2022-03-09,pct_flu,370
2022-03-10,pct_flu,326
2022-03-11,pct_flu,333
2022-03-12,pct_flu,348
2022-03-13,pct_flu,331
2022-03-14,pct_flu,370
2022-03-15,pct_flu,361
2022-03-16,pct_flu,357
2022-03-17,pct_flu,366
2022-03-18,pct_flu,288
2022-03-19,pct_flu,350
2022-03-20,pct_flu,349
2022-03-21,pct_flu,332
2022-03-22,pct_flu,374
2022-03-23,pct_flu,465
2022-03-24,pct_flu,548
2022-03-25,pct_flu,555
2022-03-26,pct_flu,404
2022-03-27,pct_flu,392
2022-03-28,pct_flu,405
2022-03-29,pct_flu,418
2022-03-30,pct_flu,402
2022-03-31,pct_flu,398
2022-04-01,pct_flu,373
2022-04-02,pct_flu,370
2022-04-03,pct_flu,397
2022-04-04,pct_flu,384
2022-04-05,pct_flu,426
2022-04-06,pct_flu,357
2022-04-07,pct_flu,413
2022-04-08,pct_flu,395
2022-04-09,pct_flu,327
2022-04-10,pct_flu,371
2022-04-11,pct_flu,420
2022-04-12,pct_flu,377
2022-04-13,pct_flu,377
2022-04-14,pct_flu,359
2021-06-09,percent_cli,NA
2021-06-10,percent_cli,NA
2021-06-11,percent_cli,NA
2021-06-12,percent_cli,NA
2021-06-13,percent_cli,NA
2021-06-14,percent_cli,NA
2021-06-15,percent_cli,NA
2021-06-16,percent_cli,NA
2021-06-17,percent_cli,NA
2021-06-18,percent_cli,NA
2021-06-19,percent_cli,NA
2021-06-20,percent_cli,NA
2021-06-21,percent_cli,NA
2021-06-22,percent_cli,NA
2021-06-23,percent_cli,NA
2021-06-24,percent_cli,NA
2021-06-25,percent_cli,NA
2021-06-26,percent_cli,NA
2021-06-27,percent_cli,NA
2021-06-28,percent_cli,NA
2021-06-29,percent_cli,NA
2021-06-30,percent_cli,NA
2021-07-01,percent_cli,NA
2021-07-02,percent_cli,NA
2021-07-03,percent_cli,NA
2021-07-04,percent_cli,NA
2021-07-05,percent_cli,NA
2021-07-06,percent_cli,NA
2021-07-07,percent_cli,NA
2021-07-08,percent_cli,NA
2021-07-09,percent_cli,NA
2021-07-10,percent_cli,NA
2021-07-11,percent_cli,NA
2021-07-12,percent_cli,NA
2021-07-13,percent_cli,NA
2021-07-14,percent_cli,NA
2021-07-15,percent_cli,NA
2021-07-16,percent_cli,NA
2021-07-17,percent_cli,NA
2021-07-18,percent_cli,NA
2021-07-19,percent_cli,NA
2021-07-20,percent_cli,NA
2021-07-21,percent_cli,NA
2021-07-22,percent_cli,NA
2021-07-23,percent_cli,NA
2021-07-24,percent_cli,NA
2021-07-25,percent_cli,NA
2021-07-26,percent_cli,NA
2021-07-27,percent_cli,NA
2021-07-28,percent_cli,NA
2021-07-29,percent_cli,NA
2021-07-30,percent_cli,NA
2021-07-31,percent_cli,NA
2021-08-01,percent_cli,NA
2021-08-02,percent_cli,NA
2021-08-03,percent_cli,NA
2021-08-04,percent_cli,NA
2021-08-05,percent_cli,NA
2021-08-06,percent_cli,NA
2021-08-07,percent_cli,NA
2021-08-08,percent_cli,NA
2021-08-09,percent_cli,NA
2021-08-10,percent_cli,NA
2021-08-11,percent_cli,NA
2021-08-12,percent_cli,NA
2021-08-13,percent_cli,NA
2021-08-14,percent_cli,NA
2021-08-15,percent_cli,NA
2021-08-16,percent_cli,NA
2021-08-17,percent_cli,NA
2021-08-18,percent_cli,NA
2021-08-19,percent_cli,NA
2021-08-20,percent_cli,NA
2021-08-21,percent_cli,NA
2021-08-22,percent_cli,NA
2021-08-23,percent_cli,NA
2021-08-24,percent_cli,NA
2021-08-25,percent_cli,NA
2021-08-26,percent_cli,NA
2021-08-27,percent_cli,NA
2021-08-28,percent_cli,NA
2021-08-29,percent_cli,NA
2021-08-30,percent_cli,NA
2021-08-31,percent_cli,NA
2021-09-01,percent_cli,NA
2021-09-02,percent_cli,NA
2021-09-03,percent_cli,NA
2021-09-04,percent_cli,NA
2021-09-05,percent_cli,NA
2021-09-06,percent_cli,NA
2021-09-07,percent_cli,NA
2021-09-08,percent_cli,NA
2021-09-09,percent_cli,NA
2021-09-10,percent_cli,NA
2021-09-11,percent_cli,NA
2021-09-12,percent_cli,NA
2021-09-13,percent_cli,NA
2021-09-14,percent_cli,NA
2021-09-15,percent_cli,NA
2021-09-16,percent_cli,NA
2021-09-17,percent_cli,NA
2021-09-18,percent_cli,NA
2021-09-19,percent_cli,NA
2021-09-20,percent_cli,NA
2021-09-21,percent_cli,NA
2021-09-22,percent_cli,NA
2021-09-23,percent_cli,NA
2021-09-24,percent_cli,NA
2021-09-25,percent_cli,NA
2021-09-26,percent_cli,NA
2021-09-27,percent_cli,NA
2021-09-28,percent_cli,NA
2021-09-29,percent_cli,NA
2021-09-30,percent_cli,NA
2021-10-01,percent_cli,NA
2021-10-02,percent_cli,NA
2021-10-03,percent_cli,NA
2021-10-04,percent_cli,NA
2021-10-05,percent_cli,NA
2021-10-06,percent_cli,NA
2021-10-07,percent_cli,NA
2021-10-08,percent_cli,NA
2021-10-09,percent_cli,NA
2021-10-10,percent_cli,NA
2021-10-11,percent_cli,NA
2021-10-12,percent_cli,NA
2021-10-13,percent_cli,NA
2021-10-14,percent_cli,NA
2021-10-15,percent_cli,NA
2021-10-16,percent_cli,NA
2021-10-17,percent_cli,NA
2021-10-18,percent_cli,NA
2021-10-19,percent_cli,NA
2021-10-20,percent_cli,NA
2021-10-21,percent_cli,NA
2021-10-22,percent_cli,NA
2021-10-23,percent_cli,NA
2021-10-24,percent_cli,NA
2021-10-25,percent_cli,NA
2021-10-26,percent_cli,NA
2021-10-27,percent_cli,NA
2021-10-28,percent_cli,NA
2021-10-29,percent_cli,NA
2021-10-30,percent_cli,NA
2021-10-31,percent_cli,NA
2021-11-01,percent_cli,NA
2021-11-02,percent_cli,NA
2021-11-03,percent_cli,NA
2021-11-04,percent_cli,NA
2021-11-05,percent_cli,NA
2021-11-06,percent_cli,NA
2021-11-07,percent_cli,NA
2021-11-08,percent_cli,NA
2021-11-09,percent_cli,NA
2021-11-10,percent_cli,NA
2021-11-11,percent_cli,NA
2021-11-12,percent_cli,NA
2021-11-13,percent_cli,NA
2021-11-14,percent_cli,NA
2021-11-15,percent_cli,NA
2021-11-16,percent_cli,NA
2021-11-17,percent_cli,NA
2021-11-18,percent_cli,NA
2021-11-19,percent_cli,NA
2021-11-20,percent_cli,NA
2021-11-21,percent_cli,NA
2021-11-22,percent_cli,NA
2021-11-23,percent_cli,NA
2021-11-24,percent_cli,NA
2021-11-25,percent_cli,NA
2021-11-26,percent_cli,NA
2021-11-27,percent_cli,NA
2021-11-28,percent_cli,NA
2021-11-29,percent_cli,NA
2021-11-30,percent_cli,NA
2021-12-01,percent_cli,NA
2021-12-02,percent_cli,NA
2021-12-03,percent_cli,NA
2021-12-04,percent_cli,NA
2021-12-05,percent_cli,NA
2021-12-06,percent_cli,NA
2021-12-07,percent_cli,NA
2021-12-08,percent_cli,NA
2021-12-09,percent_cli,NA
2021-12-10,percent_cli,NA
2021-12-11,percent_cli,NA
2021-12-12,percent_cli,NA
2021-12-13,percent_cli,NA
2021-12-14,percent_cli,NA
2021-12-15,percent_cli,NA
2021-12-16,percent_cli,NA
2021-12-17,percent_cli,NA
2021-12-18,percent_cli,NA
2021-12-19,percent_cli,NA
2021-12-20,percent_cli,NA
2021-12-21,percent_cli,NA
2021-12-22,percent_cli,NA
2021-12-23,percent_cli,NA
2021-12-24,percent_cli,NA
2021-12-25,percent_cli,NA
2021-12-26,percent_cli,NA
2021-12-27,percent_cli,NA
2021-12-28,percent_cli,NA
2021-12-29,percent_cli,NA
2021-12-30,percent_cli,NA
2021-12-31,percent_cli,NA
2022-01-01,percent_cli,NA
2022-01-02,percent_cli,NA
2022-01-03,percent_cli,NA
2022-01-04,percent_cli,NA
2022-01-05,percent_cli,NA
2022-01-06,percent_cli,NA
2022-01-07,percent_cli,NA
2022-01-08,percent_cli,NA
2022-01-09,percent_cli,NA
2022-01-10,percent_cli,NA
2022-01-11,percent_cli,NA
2022-01-12,percent_cli,NA
2022-01-13,percent_cli,NA
2022-01-14,percent_cli,NA
2022-01-15,percent_cli,NA
2022-01-16,percent_cli,NA
2022-01-17,percent_cli,NA
2022-01-18,percent_cli,NA
2022-01-19,percent_cli,NA
2022-01-20,percent_cli,NA
2022-01-21,percent_cli,NA
2022-01-22,percent_cli,NA
2022-01-23,percent_cli,NA
2022-01-24,percent_cli,NA
2022-01-25,percent_cli,NA
2022-01-26,percent_cli,NA
2022-01-27,percent_cli,NA
2022-01-28,percent_cli,NA
2022-01-29,percent_cli,NA
2022-01-30,percent_cli,NA
2022-01-31,percent_cli,NA
2022-02-01,percent_cli,NA
2022-02-02,percent_cli,NA
2022-02-03,percent_cli,NA
2022-02-04,percent_cli,NA
2022-02-05,percent_cli,NA
2022-02-06,percent_cli,NA
2022-02-07,percent_cli,NA
2022-02-08,percent_cli,NA
2022-02-09,percent_cli,NA
2022-02-10,percent_cli,NA
2022-02-11,percent_cli,NA
2022-02-12,percent_cli,NA
2022-02-13,percent_cli,NA
2022-02-14,percent_cli,NA
2022-02-15,percent_cli,NA
2022-02-16,percent_cli,NA
2022-02-17,percent_cli,NA
2022-02-18,percent_cli,NA
2022-02-19,percent_cli,NA
2022-02-20,percent_cli,NA
2022-02-21,percent_cli,NA
2022-02-22,percent_cli,NA
2022-02-23,percent_cli,NA
2022-02-24,percent_cli,NA
2022-02-25,percent_cli,NA
2022-02-26,percent_cli,NA
2022-02-27,percent_cli,NA
2022-02-28,percent_cli,NA
2022-03-01,percent_cli,NA
2022-03-02,percent_cli,NA
2022-03-03,percent_cli,NA
2022-03-04,percent_cli,NA
2022-03-05,percent_cli,NA
2022-03-06,percent_cli,NA
2022-03-07,percent_cli,NA
2022-03-08,percent_cli,NA
2022-03-09,percent_cli,NA
2022-03-10,percent_cli,NA
2022-03-11,percent_cli,NA
2022-03-12,percent_cli,NA
2022-03-13,percent_cli,NA
2022-03-14,percent_cli,NA
2022-03-15,percent_cli,NA
2022-03-16,percent_cli,NA
2022-03-17,percent_cli,NA
2022-03-18,percent_cli,NA
2022-03-19,percent_cli,NA
2022-03-20,percent_cli,NA
2022-03-21,percent_cli,NA
2022-03-22,percent_cli,NA
2022-03-23,percent_cli,NA
2022-03-24,percent_cli,NA
2022-03-25,percent_cli,NA
2022-03-26,percent_cli,NA
2022-03-27,percent_cli,NA
